id	sentence1	sentence2	label
1120976887721943040	mtnug g disguise is the worst scam as far as mobile internet is concerned your internet is too slow for even g 	mtn - General	None
1120976887721943040	mtnug g disguise is the worst scam as far as mobile internet is concerned your internet is too slow for even g 	mtn - Network	None
1120994257492484096	mtnug apparently its showing g after a short while it completely goes off 	mtn - Calls	None
1120994257492484096	mtnug apparently its showing g after a short while it completely goes off 	mtn - CustomerService	None
1120994257492484096	mtnug apparently its showing g after a short while it completely goes off 	mtn - Data	Negative
1120994257492484096	mtnug apparently its showing g after a short while it completely goes off 	mtn - General	None
1120994257492484096	mtnug apparently its showing g after a short while it completely goes off 	mtn - Network	None
1121011440482181120	mtnug indeed train these young girls and motivate them see how gloomy her face is i come to your branches quit often coz of your slow internet but if i had gun u never know wat wd know the aftermath your pipo are just dumb work on your shiity network too 	mtn - Calls	None
1121011440482181120	mtnug indeed train these young girls and motivate them see how gloomy her face is i come to your branches quit often coz of your slow internet but if i had gun u never know wat wd know the aftermath your pipo are just dumb work on your shiity network too 	mtn - CustomerService	None
1121011440482181120	mtnug indeed train these young girls and motivate them see how gloomy her face is i come to your branches quit often coz of your slow internet but if i had gun u never know wat wd know the aftermath your pipo are just dumb work on your shiity network too 	mtn - Data	Negative
1121011440482181120	mtnug indeed train these young girls and motivate them see how gloomy her face is i come to your branches quit often coz of your slow internet but if i had gun u never know wat wd know the aftermath your pipo are just dumb work on your shiity network too 	mtn - General	None
1121011440482181120	mtnug indeed train these young girls and motivate them see how gloomy her face is i come to your branches quit often coz of your slow internet but if i had gun u never know wat wd know the aftermath your pipo are just dumb work on your shiity network too 	mtn - Network	None
1121017263715491841	mtnug can l verify my id with you to confirm the numbers l registered with please am in kisoga no customer care services help please john ntulume 	mtn - Calls	None
1121017263715491841	mtnug can l verify my id with you to confirm the numbers l registered with please am in kisoga no customer care services help please john ntulume 	mtn - CustomerService	Negative
1121017263715491841	mtnug can l verify my id with you to confirm the numbers l registered with please am in kisoga no customer care services help please john ntulume 	mtn - Data	None
1121017263715491841	mtnug can l verify my id with you to confirm the numbers l registered with please am in kisoga no customer care services help please john ntulume 	mtn - General	None
1121017263715491841	mtnug can l verify my id with you to confirm the numbers l registered with please am in kisoga no customer care services help please john ntulume 	mtn - Network	None
1121027319752212480	mtnug this kind of customer care service is very common among some of your team 	mtn - Calls	None
1121027319752212480	mtnug this kind of customer care service is very common among some of your team 	mtn - CustomerService	Negative
1121027319752212480	mtnug this kind of customer care service is very common among some of your team 	mtn - Data	None
1121027319752212480	mtnug this kind of customer care service is very common among some of your team 	mtn - General	None
1121027319752212480	mtnug this kind of customer care service is very common among some of your team 	mtn - Network	None
1121032035357691904	mtnug ive sent a dm to you as requested because till now my problem hasnt been solved thank you waiting for yo lure quick response and help in this regard 	mtn - Calls	None
1121032035357691904	mtnug ive sent a dm to you as requested because till now my problem hasnt been solved thank you waiting for yo lure quick response and help in this regard 	mtn - CustomerService	Negative
1121032035357691904	mtnug ive sent a dm to you as requested because till now my problem hasnt been solved thank you waiting for yo lure quick response and help in this regard 	mtn - Data	None
1121032035357691904	mtnug ive sent a dm to you as requested because till now my problem hasnt been solved thank you waiting for yo lure quick response and help in this regard 	mtn - General	None
1121032035357691904	mtnug ive sent a dm to you as requested because till now my problem hasnt been solved thank you waiting for yo lure quick response and help in this regard 	mtn - Network	None
1121039785290797056	mtnug your staff at forest mall is somehow unkind this makes me think its the reason your data gets depleted faster than any other network disappointedrelieved persevere 	mtn - Calls	None
1121039785290797056	mtnug your staff at forest mall is somehow unkind this makes me think its the reason your data gets depleted faster than any other network disappointedrelieved persevere 	mtn - CustomerService	None
1121039785290797056	mtnug your staff at forest mall is somehow unkind this makes me think its the reason your data gets depleted faster than any other network disappointedrelieved persevere 	mtn - Data	Negative
1121039785290797056	mtnug your staff at forest mall is somehow unkind this makes me think its the reason your data gets depleted faster than any other network disappointedrelieved persevere 	mtn - General	None
1121039785290797056	mtnug your staff at forest mall is somehow unkind this makes me think its the reason your data gets depleted faster than any other network disappointedrelieved persevere 	mtn - Network	None
1121074551151038465	mdmtnug mtnug ur thea celebrating bt my g network is annoying me as fuck 	mtn - Calls	None
1121074551151038465	mdmtnug mtnug ur thea celebrating bt my g network is annoying me as fuck 	mtn - CustomerService	None
1121074551151038465	mdmtnug mtnug ur thea celebrating bt my g network is annoying me as fuck 	mtn - Data	None
1121074551151038465	mdmtnug mtnug ur thea celebrating bt my g network is annoying me as fuck 	mtn - General	None
1121074551151038465	mdmtnug mtnug ur thea celebrating bt my g network is annoying me as fuck 	mtn - Network	Negative
1121087298005868545	evelynnakayi i upgraded to g but its always in g was it an invitation to treat fk mtnug internet 	mtn - Calls	None
1121087298005868545	evelynnakayi i upgraded to g but its always in g was it an invitation to treat fk mtnug internet 	mtn - CustomerService	None
1121087298005868545	evelynnakayi i upgraded to g but its always in g was it an invitation to treat fk mtnug internet 	mtn - Data	Negative
1121087298005868545	evelynnakayi i upgraded to g but its always in g was it an invitation to treat fk mtnug internet 	mtn - General	None
1121087298005868545	evelynnakayi i upgraded to g but its always in g was it an invitation to treat fk mtnug internet 	mtn - Network	None
1121088121146421251	mtnug your internet connection is very lousy it sucks 	mtn - Calls	None
1121088121146421251	mtnug your internet connection is very lousy it sucks 	mtn - CustomerService	None
1121088121146421251	mtnug your internet connection is very lousy it sucks 	mtn - Data	Negative
1121088121146421251	mtnug your internet connection is very lousy it sucks 	mtn - General	None
1121088121146421251	mtnug your internet connection is very lousy it sucks 	mtn - Network	None
1121117841086984192	mtnug i have failed to load prepaid calls is there a problem with 	mtn - Calls	Negative
1121117841086984192	mtnug i have failed to load prepaid calls is there a problem with 	mtn - CustomerService	None
1121117841086984192	mtnug i have failed to load prepaid calls is there a problem with 	mtn - Data	None
1121117841086984192	mtnug i have failed to load prepaid calls is there a problem with 	mtn - General	None
1121117841086984192	mtnug i have failed to load prepaid calls is there a problem with 	mtn - Network	None
1121121472460800002	hirolla mtnug i always go for the guys in customer care for anything i have been abused from blue to black so many times i got tired 	mtn - Calls	None
1121121472460800002	hirolla mtnug i always go for the guys in customer care for anything i have been abused from blue to black so many times i got tired 	mtn - CustomerService	Negative
1121121472460800002	hirolla mtnug i always go for the guys in customer care for anything i have been abused from blue to black so many times i got tired 	mtn - Data	None
1121121472460800002	hirolla mtnug i always go for the guys in customer care for anything i have been abused from blue to black so many times i got tired 	mtn - General	None
1121121472460800002	hirolla mtnug i always go for the guys in customer care for anything i have been abused from blue to black so many times i got tired 	mtn - Network	None
1121134801115856899	mtnug internet is scam seenoevil 	mtn - Calls	None
1121134801115856899	mtnug internet is scam seenoevil 	mtn - CustomerService	None
1121134801115856899	mtnug internet is scam seenoevil 	mtn - Data	Negative
1121134801115856899	mtnug internet is scam seenoevil 	mtn - General	None
1121134801115856899	mtnug internet is scam seenoevil 	mtn - Network	None
1121143731653160960	mtnug i dont believe this advert kitende has poor mtn internet is it part of your uganda definition mtnug 	mtn - Calls	None
1121143731653160960	mtnug i dont believe this advert kitende has poor mtn internet is it part of your uganda definition mtnug 	mtn - CustomerService	None
1121143731653160960	mtnug i dont believe this advert kitende has poor mtn internet is it part of your uganda definition mtnug 	mtn - Data	Negative
1121143731653160960	mtnug i dont believe this advert kitende has poor mtn internet is it part of your uganda definition mtnug 	mtn - General	None
1121143731653160960	mtnug i dont believe this advert kitende has poor mtn internet is it part of your uganda definition mtnug 	mtn - Network	None
1121167038309916672	evelynnakayi mtnug even after purchasing mbs they will say of mbs 	mtn - Calls	None
1121167038309916672	evelynnakayi mtnug even after purchasing mbs they will say of mbs 	mtn - CustomerService	None
1121167038309916672	evelynnakayi mtnug even after purchasing mbs they will say of mbs 	mtn - Data	Negative
1121167038309916672	evelynnakayi mtnug even after purchasing mbs they will say of mbs 	mtn - General	None
1121167038309916672	evelynnakayi mtnug even after purchasing mbs they will say of mbs 	mtn - Network	None
1121180468177666048	mtnug why is it impossible to receive kaspersky updates over a tethered mobile internet connection 	mtn - Calls	None
1121180468177666048	mtnug why is it impossible to receive kaspersky updates over a tethered mobile internet connection 	mtn - CustomerService	None
1121180468177666048	mtnug why is it impossible to receive kaspersky updates over a tethered mobile internet connection 	mtn - Data	Negative
1121180468177666048	mtnug why is it impossible to receive kaspersky updates over a tethered mobile internet connection 	mtn - General	None
1121180468177666048	mtnug why is it impossible to receive kaspersky updates over a tethered mobile internet connection 	mtn - Network	None
1121202774367178753	the rate at which mtnug is losing public trust with their evil customer care women and their tortoise speed internetsoon they will follow celtel zain to the grave 	mtn - Calls	None
1121202774367178753	the rate at which mtnug is losing public trust with their evil customer care women and their tortoise speed internetsoon they will follow celtel zain to the grave 	mtn - CustomerService	Negative
1121202774367178753	the rate at which mtnug is losing public trust with their evil customer care women and their tortoise speed internetsoon they will follow celtel zain to the grave 	mtn - Data	Negative
1121202774367178753	the rate at which mtnug is losing public trust with their evil customer care women and their tortoise speed internetsoon they will follow celtel zain to the grave 	mtn - General	None
1121202774367178753	the rate at which mtnug is losing public trust with their evil customer care women and their tortoise speed internetsoon they will follow celtel zain to the grave 	mtn - Network	None
1121265699110969344	mtnug i need help i bought a data of gb worth k on tuesday this week using mtn money for my money was deducted bt up day i hve not yet received this data bundle i hve called yo customer care but all they say is a bunch of lies and sme r even rude 	mtn - Calls	None
1121265699110969344	mtnug i need help i bought a data of gb worth k on tuesday this week using mtn money for my money was deducted bt up day i hve not yet received this data bundle i hve called yo customer care but all they say is a bunch of lies and sme r even rude 	mtn - CustomerService	None
1121265699110969344	mtnug i need help i bought a data of gb worth k on tuesday this week using mtn money for my money was deducted bt up day i hve not yet received this data bundle i hve called yo customer care but all they say is a bunch of lies and sme r even rude 	mtn - Data	Negative
1121265699110969344	mtnug i need help i bought a data of gb worth k on tuesday this week using mtn money for my money was deducted bt up day i hve not yet received this data bundle i hve called yo customer care but all they say is a bunch of lies and sme r even rude 	mtn - General	None
1121265699110969344	mtnug i need help i bought a data of gb worth k on tuesday this week using mtn money for my money was deducted bt up day i hve not yet received this data bundle i hve called yo customer care but all they say is a bunch of lies and sme r even rude 	mtn - Network	None
1121279216803250176	mtnug kindly help activate my line bought it yesterday still unable to make calls it is showing me call barring thank you 	mtn - Calls	Negative
1121279216803250176	mtnug kindly help activate my line bought it yesterday still unable to make calls it is showing me call barring thank you 	mtn - CustomerService	None
1121279216803250176	mtnug kindly help activate my line bought it yesterday still unable to make calls it is showing me call barring thank you 	mtn - Data	None
1121279216803250176	mtnug kindly help activate my line bought it yesterday still unable to make calls it is showing me call barring thank you 	mtn - General	None
1121279216803250176	mtnug kindly help activate my line bought it yesterday still unable to make calls it is showing me call barring thank you 	mtn - Network	None
1121291451873353728	jochebet mtnug how do u expect someone who iz rude at her own skin color to be nice to you 	mtn - Calls	None
1121291451873353728	jochebet mtnug how do u expect someone who iz rude at her own skin color to be nice to you 	mtn - CustomerService	None
1121291451873353728	jochebet mtnug how do u expect someone who iz rude at her own skin color to be nice to you 	mtn - Data	None
1121291451873353728	jochebet mtnug how do u expect someone who iz rude at her own skin color to be nice to you 	mtn - General	Negative
1121291451873353728	jochebet mtnug how do u expect someone who iz rude at her own skin color to be nice to you 	mtn - Network	None
1121291500002971648	jochebet mtnug joy rofl joy i wish i had a heart to do this toosome bitches in those service centres can mean to be rude and get me thinking maybe they own the bosses there smile 	mtn - Calls	None
1121291500002971648	jochebet mtnug joy rofl joy i wish i had a heart to do this toosome bitches in those service centres can mean to be rude and get me thinking maybe they own the bosses there smile 	mtn - CustomerService	Negative
1121291500002971648	jochebet mtnug joy rofl joy i wish i had a heart to do this toosome bitches in those service centres can mean to be rude and get me thinking maybe they own the bosses there smile 	mtn - Data	None
1121291500002971648	jochebet mtnug joy rofl joy i wish i had a heart to do this toosome bitches in those service centres can mean to be rude and get me thinking maybe they own the bosses there smile 	mtn - General	None
1121291500002971648	jochebet mtnug joy rofl joy i wish i had a heart to do this toosome bitches in those service centres can mean to be rude and get me thinking maybe they own the bosses there smile 	mtn - Network	None
1121296230489964544	jochebet mtnug this is really unfortunate in the service industry customer care is key and is a pillar for customer retention mtn uganda should have this addressed you risk losing clients 	mtn - Calls	None
1121296230489964544	jochebet mtnug this is really unfortunate in the service industry customer care is key and is a pillar for customer retention mtn uganda should have this addressed you risk losing clients 	mtn - CustomerService	Negative
1121296230489964544	jochebet mtnug this is really unfortunate in the service industry customer care is key and is a pillar for customer retention mtn uganda should have this addressed you risk losing clients 	mtn - Data	None
1121296230489964544	jochebet mtnug this is really unfortunate in the service industry customer care is key and is a pillar for customer retention mtn uganda should have this addressed you risk losing clients 	mtn - General	None
1121296230489964544	jochebet mtnug this is really unfortunate in the service industry customer care is key and is a pillar for customer retention mtn uganda should have this addressed you risk losing clients 	mtn - Network	None
1121304994119069696	mtnug for sure g is way too slow some times i regret as to why i upgraded 	mtn - Calls	None
1121304994119069696	mtnug for sure g is way too slow some times i regret as to why i upgraded 	mtn - CustomerService	None
1121304994119069696	mtnug for sure g is way too slow some times i regret as to why i upgraded 	mtn - Data	Negative
1121304994119069696	mtnug for sure g is way too slow some times i regret as to why i upgraded 	mtn - General	None
1121304994119069696	mtnug for sure g is way too slow some times i regret as to why i upgraded 	mtn - Network	None
1121310495720521733	jochebet mtnug people who bleach normally have personality issues come companies should refrain from trusting them with certain positions especially those that deal with people like customer care services 	mtn - Calls	None
1121310495720521733	jochebet mtnug people who bleach normally have personality issues come companies should refrain from trusting them with certain positions especially those that deal with people like customer care services 	mtn - CustomerService	Negative
1121310495720521733	jochebet mtnug people who bleach normally have personality issues come companies should refrain from trusting them with certain positions especially those that deal with people like customer care services 	mtn - Data	None
1121310495720521733	jochebet mtnug people who bleach normally have personality issues come companies should refrain from trusting them with certain positions especially those that deal with people like customer care services 	mtn - General	None
1121310495720521733	jochebet mtnug people who bleach normally have personality issues come companies should refrain from trusting them with certain positions especially those that deal with people like customer care services 	mtn - Network	None
1121310719465721857	mtnug ever since i upgraded my simcard to g my data is jus being chewed at a rate i dont understand yet i no longer even watch a full video on youtube minus stoping is there a way i can deactivate this g shyt 	mtn - Calls	None
1121310719465721857	mtnug ever since i upgraded my simcard to g my data is jus being chewed at a rate i dont understand yet i no longer even watch a full video on youtube minus stoping is there a way i can deactivate this g shyt 	mtn - CustomerService	None
1121310719465721857	mtnug ever since i upgraded my simcard to g my data is jus being chewed at a rate i dont understand yet i no longer even watch a full video on youtube minus stoping is there a way i can deactivate this g shyt 	mtn - Data	Negative
1121310719465721857	mtnug ever since i upgraded my simcard to g my data is jus being chewed at a rate i dont understand yet i no longer even watch a full video on youtube minus stoping is there a way i can deactivate this g shyt 	mtn - General	None
1121310719465721857	mtnug ever since i upgraded my simcard to g my data is jus being chewed at a rate i dont understand yet i no longer even watch a full video on youtube minus stoping is there a way i can deactivate this g shyt 	mtn - Network	None
1121315128186527744	mtnug am gon na be glad to hear from you the feedback of whats going on with this mifi connection thank u 	mtn - Calls	None
1121315128186527744	mtnug am gon na be glad to hear from you the feedback of whats going on with this mifi connection thank u 	mtn - CustomerService	None
1121315128186527744	mtnug am gon na be glad to hear from you the feedback of whats going on with this mifi connection thank u 	mtn - Data	Negative
1121315128186527744	mtnug am gon na be glad to hear from you the feedback of whats going on with this mifi connection thank u 	mtn - General	None
1121315128186527744	mtnug am gon na be glad to hear from you the feedback of whats going on with this mifi connection thank u 	mtn - Network	None
1121316252587372544	patohshanqueels i never come out to bog down on brands but i have experienced poor customer care at the mtnug forest mall branch most of those ladies are so rude 	mtn - Calls	None
1121316252587372544	patohshanqueels i never come out to bog down on brands but i have experienced poor customer care at the mtnug forest mall branch most of those ladies are so rude 	mtn - CustomerService	Negative
1121316252587372544	patohshanqueels i never come out to bog down on brands but i have experienced poor customer care at the mtnug forest mall branch most of those ladies are so rude 	mtn - Data	None
1121316252587372544	patohshanqueels i never come out to bog down on brands but i have experienced poor customer care at the mtnug forest mall branch most of those ladies are so rude 	mtn - General	None
1121316252587372544	patohshanqueels i never come out to bog down on brands but i have experienced poor customer care at the mtnug forest mall branch most of those ladies are so rude 	mtn - Network	None
1121319113660489728	patohshanqueels mtnug not thinking about it that way but we have to agree that most companies have very poor customer care maybe it was day for her it could have been any other company 	mtn - Calls	None
1121319113660489728	patohshanqueels mtnug not thinking about it that way but we have to agree that most companies have very poor customer care maybe it was day for her it could have been any other company 	mtn - CustomerService	Negative
1121319113660489728	patohshanqueels mtnug not thinking about it that way but we have to agree that most companies have very poor customer care maybe it was day for her it could have been any other company 	mtn - Data	None
1121319113660489728	patohshanqueels mtnug not thinking about it that way but we have to agree that most companies have very poor customer care maybe it was day for her it could have been any other company 	mtn - General	None
1121319113660489728	patohshanqueels mtnug not thinking about it that way but we have to agree that most companies have very poor customer care maybe it was day for her it could have been any other company 	mtn - Network	None
1121319736778817536	been with mtnug years in one form or the other been loyal to the bone but the internet has refused its just too frustrating 	mtn - Calls	None
1121319736778817536	been with mtnug years in one form or the other been loyal to the bone but the internet has refused its just too frustrating 	mtn - CustomerService	None
1121319736778817536	been with mtnug years in one form or the other been loyal to the bone but the internet has refused its just too frustrating 	mtn - Data	Negative
1121319736778817536	been with mtnug years in one form or the other been loyal to the bone but the internet has refused its just too frustrating 	mtn - General	None
1121319736778817536	been with mtnug years in one form or the other been loyal to the bone but the internet has refused its just too frustrating 	mtn - Network	None
1121327744049135616	jochebet mtnug its good she apologized 	mtn - Calls	None
1121327744049135616	jochebet mtnug its good she apologized 	mtn - CustomerService	None
1121327744049135616	jochebet mtnug its good she apologized 	mtn - Data	None
1121327744049135616	jochebet mtnug its good she apologized 	mtn - General	Positive
1121327744049135616	jochebet mtnug its good she apologized 	mtn - Network	None
1121341357346443266	my question mtnug do you ever take customer care as a priority 	mtn - Calls	None
1121341357346443266	my question mtnug do you ever take customer care as a priority 	mtn - CustomerService	Negative
1121341357346443266	my question mtnug do you ever take customer care as a priority 	mtn - Data	None
1121341357346443266	my question mtnug do you ever take customer care as a priority 	mtn - General	None
1121341357346443266	my question mtnug do you ever take customer care as a priority 	mtn - Network	None
1121341424354713600	evelynnakayi mtnug mtn is so faster and cheap for every one and internet network is clear 	mtn - Calls	None
1121341424354713600	evelynnakayi mtnug mtn is so faster and cheap for every one and internet network is clear 	mtn - CustomerService	None
1121341424354713600	evelynnakayi mtnug mtn is so faster and cheap for every one and internet network is clear 	mtn - Data	Negative
1121341424354713600	evelynnakayi mtnug mtn is so faster and cheap for every one and internet network is clear 	mtn - General	None
1121341424354713600	evelynnakayi mtnug mtn is so faster and cheap for every one and internet network is clear 	mtn - Network	None
1121349905937850368	mtnug mtn g network is not available 	mtn - Calls	None
1121349905937850368	mtnug mtn g network is not available 	mtn - CustomerService	None
1121349905937850368	mtnug mtn g network is not available 	mtn - Data	Negative
1121349905937850368	mtnug mtn g network is not available 	mtn - General	None
1121349905937850368	mtnug mtn g network is not available 	mtn - Network	None
1121374652855738370	jochebet mtnug i agree it important to report poor customer care however putting this young ladys picture in public says a lot more about you than her be the adult in the room 	mtn - Calls	None
1121374652855738370	jochebet mtnug i agree it important to report poor customer care however putting this young ladys picture in public says a lot more about you than her be the adult in the room 	mtn - CustomerService	Negative
1121374652855738370	jochebet mtnug i agree it important to report poor customer care however putting this young ladys picture in public says a lot more about you than her be the adult in the room 	mtn - Data	None
1121374652855738370	jochebet mtnug i agree it important to report poor customer care however putting this young ladys picture in public says a lot more about you than her be the adult in the room 	mtn - General	None
1121374652855738370	jochebet mtnug i agree it important to report poor customer care however putting this young ladys picture in public says a lot more about you than her be the adult in the room 	mtn - Network	None
1121376570571206656	mtnug ive never felt so disappointed and disgusted with the fact that i buy a mifi and clearly tell me it comes with gb on it i use gb and your system and staff says its finished even after sending u a screenshot of the mifi readings unbelievable 	mtn - Calls	None
1121376570571206656	mtnug ive never felt so disappointed and disgusted with the fact that i buy a mifi and clearly tell me it comes with gb on it i use gb and your system and staff says its finished even after sending u a screenshot of the mifi readings unbelievable 	mtn - CustomerService	None
1121376570571206656	mtnug ive never felt so disappointed and disgusted with the fact that i buy a mifi and clearly tell me it comes with gb on it i use gb and your system and staff says its finished even after sending u a screenshot of the mifi readings unbelievable 	mtn - Data	Negative
1121376570571206656	mtnug ive never felt so disappointed and disgusted with the fact that i buy a mifi and clearly tell me it comes with gb on it i use gb and your system and staff says its finished even after sending u a screenshot of the mifi readings unbelievable 	mtn - General	None
1121376570571206656	mtnug ive never felt so disappointed and disgusted with the fact that i buy a mifi and clearly tell me it comes with gb on it i use gb and your system and staff says its finished even after sending u a screenshot of the mifi readings unbelievable 	mtn - Network	None
1121389574054391809	jochebet mtnug being rude to customers x you dragging bleaching to your discontent petty x calling her to order heavycheckmark medium used x 	mtn - Calls	None
1121389574054391809	jochebet mtnug being rude to customers x you dragging bleaching to your discontent petty x calling her to order heavycheckmark medium used x 	mtn - CustomerService	Negative
1121389574054391809	jochebet mtnug being rude to customers x you dragging bleaching to your discontent petty x calling her to order heavycheckmark medium used x 	mtn - Data	None
1121389574054391809	jochebet mtnug being rude to customers x you dragging bleaching to your discontent petty x calling her to order heavycheckmark medium used x 	mtn - General	None
1121389574054391809	jochebet mtnug being rude to customers x you dragging bleaching to your discontent petty x calling her to order heavycheckmark medium used x 	mtn - Network	None
1121405569598881792	jochebet mtnug let her pull up her stockings its customer care for crying out loud 	mtn - Calls	None
1121405569598881792	jochebet mtnug let her pull up her stockings its customer care for crying out loud 	mtn - CustomerService	Negative
1121405569598881792	jochebet mtnug let her pull up her stockings its customer care for crying out loud 	mtn - Data	None
1121405569598881792	jochebet mtnug let her pull up her stockings its customer care for crying out loud 	mtn - General	None
1121405569598881792	jochebet mtnug let her pull up her stockings its customer care for crying out loud 	mtn - Network	None
1121420058721431555	mtnug still unbelievable that you guys have the guts to advertise that you give gb data of yo mifi routers and after that u cut short the data 	mtn - Calls	None
1121420058721431555	mtnug still unbelievable that you guys have the guts to advertise that you give gb data of yo mifi routers and after that u cut short the data 	mtn - CustomerService	None
1121420058721431555	mtnug still unbelievable that you guys have the guts to advertise that you give gb data of yo mifi routers and after that u cut short the data 	mtn - Data	Negative
1121420058721431555	mtnug still unbelievable that you guys have the guts to advertise that you give gb data of yo mifi routers and after that u cut short the data 	mtn - General	None
1121420058721431555	mtnug still unbelievable that you guys have the guts to advertise that you give gb data of yo mifi routers and after that u cut short the data 	mtn - Network	None
1121420906746851329	is it me or mtnug internet has been totally abysmal recently particularly today 	mtn - Calls	None
1121420906746851329	is it me or mtnug internet has been totally abysmal recently particularly today 	mtn - CustomerService	None
1121420906746851329	is it me or mtnug internet has been totally abysmal recently particularly today 	mtn - Data	Negative
1121420906746851329	is it me or mtnug internet has been totally abysmal recently particularly today 	mtn - General	None
1121420906746851329	is it me or mtnug internet has been totally abysmal recently particularly today 	mtn - Network	None
1121434878271270912	jochebet mtnug i know she is rude but christianity teaches us to pardon others times a day imagine she is a mom her kids dont deserve this no one is perfect the exposure is too rude and extreme sis you even started by insulting her meaning your rude too rolleyes 	mtn - Calls	None
1121434878271270912	jochebet mtnug i know she is rude but christianity teaches us to pardon others times a day imagine she is a mom her kids dont deserve this no one is perfect the exposure is too rude and extreme sis you even started by insulting her meaning your rude too rolleyes 	mtn - CustomerService	Negative
1121434878271270912	jochebet mtnug i know she is rude but christianity teaches us to pardon others times a day imagine she is a mom her kids dont deserve this no one is perfect the exposure is too rude and extreme sis you even started by insulting her meaning your rude too rolleyes 	mtn - Data	None
1121434878271270912	jochebet mtnug i know she is rude but christianity teaches us to pardon others times a day imagine she is a mom her kids dont deserve this no one is perfect the exposure is too rude and extreme sis you even started by insulting her meaning your rude too rolleyes 	mtn - General	None
1121434878271270912	jochebet mtnug i know she is rude but christianity teaches us to pardon others times a day imagine she is a mom her kids dont deserve this no one is perfect the exposure is too rude and extreme sis you even started by insulting her meaning your rude too rolleyes 	mtn - Network	None
1121454298259439617	mtnug please kindly let me know why my number is getting disconnected when i dont visit your out let yet my number is fully registered thanks 	mtn - Calls	None
1121454298259439617	mtnug please kindly let me know why my number is getting disconnected when i dont visit your out let yet my number is fully registered thanks 	mtn - CustomerService	None
1121454298259439617	mtnug please kindly let me know why my number is getting disconnected when i dont visit your out let yet my number is fully registered thanks 	mtn - Data	None
1121454298259439617	mtnug please kindly let me know why my number is getting disconnected when i dont visit your out let yet my number is fully registered thanks 	mtn - General	None
1121454298259439617	mtnug please kindly let me know why my number is getting disconnected when i dont visit your out let yet my number is fully registered thanks 	mtn - Network	Negative
1121454862603030528	mtnug why dont you extend the disconnection at least until june i cant access mtn shops as of now thanks 	mtn - Calls	None
1121454862603030528	mtnug why dont you extend the disconnection at least until june i cant access mtn shops as of now thanks 	mtn - CustomerService	Negative
1121454862603030528	mtnug why dont you extend the disconnection at least until june i cant access mtn shops as of now thanks 	mtn - Data	None
1121454862603030528	mtnug why dont you extend the disconnection at least until june i cant access mtn shops as of now thanks 	mtn - General	None
1121454862603030528	mtnug why dont you extend the disconnection at least until june i cant access mtn shops as of now thanks 	mtn - Network	None
1121456902683144192	one bleached rebecca works at mtn forest mall branch she handles her customers rudely please be nice to people gtgtgtgt mtnug you are just overrated 	mtn - Calls	None
1121456902683144192	one bleached rebecca works at mtn forest mall branch she handles her customers rudely please be nice to people gtgtgtgt mtnug you are just overrated 	mtn - CustomerService	Negative
1121456902683144192	one bleached rebecca works at mtn forest mall branch she handles her customers rudely please be nice to people gtgtgtgt mtnug you are just overrated 	mtn - Data	None
1121456902683144192	one bleached rebecca works at mtn forest mall branch she handles her customers rudely please be nice to people gtgtgtgt mtnug you are just overrated 	mtn - General	None
1121456902683144192	one bleached rebecca works at mtn forest mall branch she handles her customers rudely please be nice to people gtgtgtgt mtnug you are just overrated 	mtn - Network	None
1121465639472959489	mtnug what the flip is wrong with your network pout 	mtn - Calls	None
1121465639472959489	mtnug what the flip is wrong with your network pout 	mtn - CustomerService	None
1121465639472959489	mtnug what the flip is wrong with your network pout 	mtn - Data	None
1121465639472959489	mtnug what the flip is wrong with your network pout 	mtn - General	None
1121465639472959489	mtnug what the flip is wrong with your network pout 	mtn - Network	Negative
1121466910271520769	mtnug wtfi registered twicenot with your slow internetam not lining up againgo ahead and chop 	mtn - Calls	None
1121466910271520769	mtnug wtfi registered twicenot with your slow internetam not lining up againgo ahead and chop 	mtn - CustomerService	None
1121466910271520769	mtnug wtfi registered twicenot with your slow internetam not lining up againgo ahead and chop 	mtn - Data	Negative
1121466910271520769	mtnug wtfi registered twicenot with your slow internetam not lining up againgo ahead and chop 	mtn - General	None
1121466910271520769	mtnug wtfi registered twicenot with your slow internetam not lining up againgo ahead and chop 	mtn - Network	None
1121468646503735297	but mtnug what is wrong with your network today even after upgrading to g running out of patience 	mtn - Calls	None
1121468646503735297	but mtnug what is wrong with your network today even after upgrading to g running out of patience 	mtn - CustomerService	None
1121468646503735297	but mtnug what is wrong with your network today even after upgrading to g running out of patience 	mtn - Data	None
1121468646503735297	but mtnug what is wrong with your network today even after upgrading to g running out of patience 	mtn - General	None
1121468646503735297	but mtnug what is wrong with your network today even after upgrading to g running out of patience 	mtn - Network	Negative
1121477207443025920	today i visited mtnug branch in nansana verified my simcards the lady who attended me was very well disciplined she asked me politely and advised me accordingly good customer care ladies still exist 	mtn - Calls	None
1121477207443025920	today i visited mtnug branch in nansana verified my simcards the lady who attended me was very well disciplined she asked me politely and advised me accordingly good customer care ladies still exist 	mtn - CustomerService	Positive
1121477207443025920	today i visited mtnug branch in nansana verified my simcards the lady who attended me was very well disciplined she asked me politely and advised me accordingly good customer care ladies still exist 	mtn - Data	None
1121477207443025920	today i visited mtnug branch in nansana verified my simcards the lady who attended me was very well disciplined she asked me politely and advised me accordingly good customer care ladies still exist 	mtn - General	None
